applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif
FIN-1030-1853,34,CMR,Commerce,154100.0,108.0,0.394,492.0,3,47.0,Urbain,2023-12-27,0,580000.0,145000.0,0.0,0.0,4.0,AfriFin TCD 39,mobile_money,COG,rembourse,503.0,1059.0,0.0,3.0,0.0,1.0,58.0,,,,,,,0,0,0,,,0.01694915254237288,0.0,38525.0
FIN-1029-1955,65,GAB,Commerce,332500.0,111.0,0.414,503.0,0,94.6,Urbain,2023-12-27,0,410000.0,205000.0,4.0,119.0,2.0,KamoFin CMR 44,microfinance,TCD,defaut,708.0,692.0,1.0,0.0,1.0,0.0,786.0,3.0,38200.0,37400.0,46.7,MIXTE,21.0,0,1,0,144.35168257183338,0.11248120300751879,0.0012706480304955528,0.0,332500.0
FIN-1000-1653,28,CMR,Commerce,85400.0,58.0,0.067,598.0,3,55.6,Rural,2023-12-27,0,330000.0,330000.0,0.0,0.0,1.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,1.0,0.0,0.0,1107.0,8.0,106400.0,87000.0,48.1,ORANGE,32.0,0,0,0,168.1820137065377,1.018735362997658,0.0009025270758122744,0.0,21350.0
FIN-1005-1872,34,CMR,Commerce,,0.0,0.538,514.0,2,,Peri-urbain,2023-12-27,0,1095000.0,219000.0,0.0,0.0,5.0,FondasFin CAF 12,microfinance,CMR,rembourse,677.0,1181.0,0.0,4.0,0.0,1.0,81.0,38.0,132700.0,94400.0,84.9,ORANGE,27.0,0,0,0,282.9041629138748,,0.012195121951219513,0.0,
FIN-1020-1234,67,CMR,Service,108400.0,119.0,2.352,310.0,2,,Urbain,2023-12-27,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,1.3519999999999999,36133.333333333336
FIN-1046-1706,35,CAF,Commerce,191000.0,0.0,0.033,793.0,1,59.6,Rural,2023-12-27,0,440000.0,440000.0,0.0,0.0,1.0,AfriFin GAB 42,mobile_money,COG,rembourse,681.0,444.0,0.0,1.0,0.0,0.0,354.0,56.0,164400.0,147400.0,,MTN,6.0,0,0,0,,0.7717277486910995,0.0028169014084507044,0.0,95500.0
FIN-1038-1693,71,CMR,Commerce,182900.0,29.0,0.185,797.0,0,59.4,Peri-urbain,2023-12-28,1,1545000.0,386250.0,0.0,0.0,4.0,AllianceFin GNQ 27,microfinance,COG,rembourse,548.0,63.0,0.0,4.0,0.0,0.0,346.0,,,,,,,0,1,0,,,0.002881844380403458,0.0,182900.0
FIN-1024-1516,38,GNQ,Agriculture,650400.0,0.0,0.071,,0,63.5,Peri-urbain,2023-12-28,0,245000.0,122500.0,0.0,0.0,2.0,EsperoFin GAB 37,microfinance,COG,en_cours,510.0,795.0,0.0,1.0,0.0,1.0,120.0,,,,,,,1,1,0,,,0.008264462809917356,0.0,650400.0
FIN-1045-1930,50,CMR,Commerce,100900.0,0.0,0.613,519.0,1,,Campagne,2023-12-28,0,835000.0,417500.0,0.0,0.0,2.0,PretRapide GAB 45,microfinance,CMR,rembourse,617.0,1185.0,0.0,2.0,0.0,0.0,977.0,42.0,36400.0,20600.0,96.4,ORANGE,71.0,0,0,0,412.27061387314774,0.20416253716551042,0.0010224948875255625,0.0,50450.0
FIN-1014-1321,25,COG,Commerce,85300.0,56.0,2.742,,3,,Peri-urbain,2023-12-28,0,1440000.0,480000.0,0.0,0.0,3.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,3.0,0.0,0.0,269.0,15.0,49100.0,40800.0,69.1,CAMTEL,84.0,1,0,0,306.98720182348086,0.4783118405627198,0.003703703703703704,1.742,21325.0
FIN-1000-1576,26,TCD,Commerce,63500.0,6.0,0.558,612.0,3,60.5,Urbain,2023-12-28,0,100000.0,100000.0,0.0,0.0,1.0,EsperoFin CMR 22,cooperative,GAB,rembourse,660.0,270.0,0.0,1.0,0.0,0.0,406.0,,,,,,,0,0,0,,,0.002457002457002457,0.0,15875.0
FIN-1006-1595,67,CMR,Agriculture,59800.0,4.0,0.569,592.0,1,48.0,Urbain,2023-12-28,0,770000.0,256666.66666666663,0.0,0.0,3.0,CapSud GNQ 28,cooperative,CMR,rembourse,504.0,694.0,0.0,3.0,0.0,0.0,250.0,10.0,189100.0,158400.0,86.4,MTN,10.0,0,0,0,207.17815156977923,2.648829431438127,0.00398406374501992,0.0,29900.0
FIN-1001-1198,59,CMR,Agriculture,438000.0,88.0,0.636,342.0,1,48.6,Urbain,2023-12-28,0,,,,,,,,,,,,,,,,,38.0,277800.0,166300.0,77.0,MTN,45.0,0,0,0,294.8053875296603,0.37968036529680366,,0.0,219000.0
FIN-1013-1433,59,COG,Agriculture,199700.0,87.0,0.114,306.0,0,53.7,Peri-urbain,2023-12-28,0,270000.0,135000.0,0.0,0.0,2.0,EsperoFin TCD 25,mobile_money,GNQ,rembourse,617.0,1005.0,0.0,2.0,0.0,0.0,16.0,,,,,,,0,1,0,,,0.058823529411764705,0.0,199700.0
FIN-1027-1528,67,CMR,Commerce,200000.0,35.0,0.218,,2,59.4,Rural,2023-12-28,0,935000.0,467500.0,0.0,0.0,2.0,FondasFin CMR 23,microfinance,CMR,rembourse,571.0,424.0,0.0,2.0,0.0,0.0,1291.0,,,,,,,1,0,0,,,0.0007739938080495357,0.0,66666.66666666667
FIN-1026-1225,55,CMR,Commerce,54500.0,39.0,0.151,,2,,Urbain,2023-12-28,0,,,,,,,,,,,,,,,,,51.0,108200.0,87800.0,92.9,ORANGE,34.0,1,0,0,330.29183491236654,1.6110091743119266,,0.0,18166.666666666668
FIN-1041-1332,51,CMR,Commerce,48400.0,20.0,0.46,657.0,2,67.4,Peri-urbain,2023-12-28,0,1565000.0,782500.0,0.0,0.0,2.0,CreditPop GNQ 42,cooperative,CMR,rembourse,448.0,447.0,0.0,2.0,0.0,0.0,525.0,24.0,,34300.0,92.6,MTN,4.0,0,0,0,149.03395069139768,0.7086776859504132,0.0019011406844106464,0.0,16133.333333333334
FIN-1039-1135,20,COG,Artisanat,180700.0,0.0,0.027,535.0,0,,Rural,2023-12-28,0,1715000.0,571666.6666666666,8.0,102.0,3.0,AfriFin COG 37,microfinance,GAB,defaut,513.0,23.0,3.0,0.0,0.0,0.0,25.0,10.0,31200.0,32200.0,6.2,CAMTEL,15.0,0,1,0,17.190050077886642,0.17819590481460984,0.038461538461538464,0.0,180700.0
FIN-1014-1505,40,COG,Commerce,30000.0,107.0,0.359,626.0,3,71.8,Urbain,2023-12-28,0,,,,,,,,,,,,,,,,,26.0,24100.0,20200.0,88.4,CAMTEL,29.0,0,0,0,300.66584853893454,0.6733333333333333,,0.0,7500.0
FIN-1040-1707,74,COG,Artisanat,212000.0,79.0,0.277,813.0,2,,Peri-urbain,2023-12-28,0,150000.0,75000.0,0.0,0.0,2.0,KamoFin COG 48,banque,COG,en_cours,450.0,943.0,0.0,1.0,0.0,1.0,1026.0,14.0,30800.0,18200.0,88.6,MTN,25.0,0,0,0,288.6673532687033,0.08584905660377358,0.0009737098344693282,0.0,70666.66666666667
FIN-1000-1301,67,CMR,Artisanat,30000.0,109.0,0.118,336.0,1,46.1,Urbain,2023-12-28,0,1710000.0,570000.0,0.0,0.0,3.0,PretRapide CAF 22,microfinance,CMR,rembourse,516.0,418.0,0.0,2.0,0.0,1.0,787.0,,,,,,,0,0,0,,,0.0012690355329949238,0.0,15000.0
FIN-1036-1235,65,CMR,Artisanat,186000.0,58.0,0.162,699.0,4,73.9,Rural,2023-12-28,1,1870000.0,467500.0,10.0,109.0,4.0,MicroFin GNQ 15,microfinance,CMR,restructure,448.0,931.0,3.0,0.0,1.0,0.0,509.0,13.0,80800.0,69700.0,21.0,MTN,9.0,0,0,0,48.354286952874965,0.37473118279569895,0.00196078431372549,0.0,37200.0
FIN-1009-1704,19,CMR,Artisanat,564000.0,37.0,,374.0,1,87.0,Rural,2023-12-28,0,710000.0,710000.0,0.0,0.0,1.0,EsperoFin GAB 39,microfinance,CAF,rembourse,475.0,550.0,0.0,1.0,0.0,0.0,683.0,12.0,88100.0,70000.0,26.3,MTN,2.0,0,0,0,28.89350319197128,0.12411347517730496,0.0014619883040935672,0.0,282000.0
FIN-1041-1637,24,CMR,Commerce,235800.0,91.0,0.611,491.0,2,,Peri-urbain,2023-12-28,0,570000.0,190000.0,0.0,0.0,3.0,ZenithMicro COG 4,mobile_money,COG,rembourse,662.0,697.0,0.0,3.0,0.0,0.0,803.0,44.0,23800.0,11900.0,97.1,ORANGE,2.0,0,0,0,106.67525322967343,0.05046649703138253,0.0012437810945273632,0.0,78600.0
FIN-1028-1642,46,RCA,Commerce,491800.0,0.0,0.049,388.0,2,,Urbain,2023-12-28,0,630000.0,630000.0,0.0,0.0,1.0,NovaMoney CMR 31,microfinance,GAB,rembourse,556.0,699.0,0.0,1.0,0.0,0.0,966.0,9.0,29800.0,16300.0,98.4,MTN,23.0,0,0,0,312.7204969062379,0.033143554290361935,0.001034126163391934,0.0,163933.33333333334
FIN-1031-1854,20,CMR,Artisanat,529600.0,33.0,0.491,731.0,1,70.0,Rural,2023-12-28,0,255000.0,255000.0,0.0,0.0,1.0,ZenithMicro CAF 27,microfinance,CMR,en_cours,514.0,307.0,0.0,0.0,0.0,1.0,279.0,18.0,85300.0,51700.0,93.8,ORANGE,13.0,0,0,0,247.54357751791127,0.09762084592145015,0.0035714285714285713,0.0,264800.0
FIN-1039-1842,64,TCD,Artisanat,90900.0,5.0,0.364,,2,,Urbain,2023-12-28,0,570000.0,142500.0,0.0,0.0,4.0,FondasFin GNQ 33,mobile_money,GAB,rembourse,639.0,572.0,0.0,3.0,0.0,1.0,51.0,33.0,52400.0,33300.0,62.6,ORANGE,76.0,1,0,0,271.92221940804063,0.36633663366336633,0.019230769230769232,0.0,30300.0
FIN-1038-1430,70,CMR,Artisanat,680900.0,3.0,0.145,,1,,Urbain,2023-12-28,0,875000.0,291666.6666666667,0.0,0.0,3.0,BarakaCredit GNQ 37,cooperative,CMR,rembourse,527.0,897.0,0.0,2.0,0.0,1.0,174.0,,,,,,,1,0,0,,,0.005714285714285714,0.0,340450.0
FIN-1030-1585,19,CMR,Agriculture,107900.0,60.0,0.589,,0,,Peri-urbain,2023-12-28,1,565000.0,565000.0,0.0,0.0,1.0,SolidaCredit GAB 23,microfinance,COG,rembourse,565.0,761.0,0.0,1.0,0.0,0.0,151.0,54.0,48500.0,31400.0,35.6,ORANGE,55.0,1,1,0,143.30252019017132,0.29101019462465244,0.006578947368421052,0.0,107900.0
FIN-1025-1865,26,TCD,Service,185500.0,0.0,0.521,584.0,0,58.0,Rural,2023-12-28,0,120000.0,120000.0,0.0,0.0,1.0,MicroFin CMR 29,cooperative,TCD,rembourse,454.0,653.0,0.0,1.0,0.0,0.0,800.0,52.0,106800.0,89000.0,,MTN,13.0,0,1,0,,0.4797843665768194,0.0012484394506866417,0.0,185500.0
FIN-1008-1571,22,TCD,Agriculture,384300.0,28.0,0.285,,1,65.2,Urbain,2023-12-28,0,270000.0,270000.0,0.0,0.0,1.0,CapSud GNQ 22,mobile_money,CMR,rembourse,613.0,367.0,0.0,1.0,0.0,0.0,481.0,,,,,,,1,0,0,,,0.002074688796680498,0.0,192150.0
FIN-1042-1166,65,CMR,Service,71900.0,99.0,0.074,332.0,0,78.6,Urbain,2023-12-28,1,1260000.0,1260000.0,0.0,0.0,1.0,SolidaCredit GNQ 5,cooperative,CMR,rembourse,584.0,240.0,0.0,1.0,0.0,0.0,584.0,,,,,,,0,1,0,,,0.0017094017094017094,0.0,71900.0
FIN-1026-1012,46,CAF,Commerce,252500.0,113.0,0.144,600.0,2,46.8,Rural,2023-12-28,0,1225000.0,408333.3333333333,0.0,0.0,3.0,KamoFin CMR 44,microfinance,TCD,rembourse,708.0,692.0,0.0,2.0,0.0,1.0,875.0,54.0,169000.0,85800.0,63.4,CAMTEL,30.0,0,0,0,217.71478876435827,0.3398019801980198,0.001141552511415525,0.0,84166.66666666667
FIN-1044-1888,31,GAB,Agriculture,117300.0,11.0,0.393,834.0,2,75.1,Urbain,2023-12-28,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,39100.0
FIN-1023-1551,48,TCD,Agriculture,216200.0,59.0,0.506,570.0,2,74.0,Urbain,2023-12-28,0,1430000.0,715000.0,0.0,0.0,2.0,CapSud GNQ 39,microfinance,CMR,rembourse,613.0,213.0,0.0,2.0,0.0,0.0,347.0,14.0,37600.0,30000.0,65.6,ORANGE,64.0,0,0,0,273.83980490515376,0.13876040703052728,0.0028735632183908046,0.0,72066.66666666667
FIN-1048-1977,34,CMR,Service,121500.0,51.0,0.026,701.0,1,78.9,Urbain,2023-12-28,0,2475000.0,825000.0,0.0,0.0,3.0,AfriFin GNQ 15,mobile_money,CMR,en_cours,491.0,1051.0,0.0,2.0,0.0,1.0,716.0,,,,,,,0,0,0,,,0.001394700139470014,0.0,60750.0
FIN-1016-1669,65,GAB,Commerce,287800.0,29.0,0.28,366.0,1,,Urbain,2023-12-28,1,510000.0,510000.0,0.0,0.0,1.0,ZenithMicro GNQ 38,banque,CAF,rembourse,661.0,486.0,0.0,1.0,0.0,0.0,538.0,8.0,186400.0,95200.0,63.8,ORANGE,20.0,0,0,0,194.24053152675438,0.33078526754690757,0.0018552875695732839,0.0,143900.0
FIN-1000-1771,53,GAB,Commerce,112600.0,51.0,0.369,650.0,0,78.1,Urbain,2023-12-29,0,160000.0,160000.0,0.0,0.0,1.0,KamoFin TCD 45,banque,TCD,en_cours,717.0,420.0,0.0,0.0,0.0,1.0,101.0,,,,,,,0,1,0,,,0.00980392156862745,0.0,112600.0
FIN-1045-1166,52,CMR,Commerce,220400.0,0.0,0.289,,4,38.1,Urbain,2023-12-29,0,255000.0,255000.0,0.0,0.0,1.0,CapSud GNQ 39,microfinance,CMR,rembourse,613.0,213.0,0.0,1.0,0.0,0.0,393.0,22.0,196300.0,161700.0,55.8,ORANGE,8.0,1,0,0,122.60513141536104,0.7336660617059891,0.0025380710659898475,0.0,44080.0
FIN-1028-1958,52,CMR,Agriculture,90400.0,26.0,0.221,780.0,1,79.0,Urbain,2023-12-29,0,720000.0,720000.0,0.0,0.0,1.0,MicroFin CAF 5,banque,COG,en_cours,486.0,162.0,0.0,0.0,0.0,1.0,1359.0,26.0,61000.0,39800.0,93.1,ORANGE,82.0,0,0,0,411.39406058586326,0.44026548672566373,0.0007352941176470588,0.0,45200.0
FIN-1045-1488,55,COG,Artisanat,30000.0,39.0,0.081,447.0,4,47.6,Urbain,2023-12-29,0,225000.0,225000.0,0.0,0.0,1.0,ZenithMicro GNQ 28,microfinance,CMR,rembourse,442.0,789.0,0.0,1.0,0.0,0.0,1238.0,23.0,22900.0,19400.0,70.0,MTN,61.0,0,0,0,288.8994069531564,0.6466666666666666,0.0008071025020177562,0.0,6000.0
FIN-1000-1731,62,CMR,Artisanat,124900.0,46.0,0.093,369.0,0,69.8,Urbain,2023-12-29,0,500000.0,250000.0,0.0,0.0,2.0,MicroFin TCD 15,microfinance,CMR,en_cours,448.0,150.0,0.0,0.0,0.0,2.0,171.0,,,,,,,0,1,0,,,0.005813953488372093,0.0,124900.0
FIN-1029-1574,18,CAF,Commerce,160800.0,93.0,0.712,404.0,0,,Rural,2023-12-29,0,360000.0,180000.0,0.0,0.0,2.0,AllianceFin CAF 9,banque,CMR,rembourse,608.0,659.0,0.0,1.0,0.0,1.0,445.0,,,,,,,0,1,0,,,0.002242152466367713,0.0,160800.0
FIN-1013-1064,59,CMR,Agriculture,93600.0,57.0,0.169,411.0,1,59.5,Urbain,2023-12-29,1,,,,,,,,,,,,,,,,,50.0,82700.0,55000.0,82.2,MTN,53.0,0,0,0,327.89448862758337,0.5876068376068376,,0.0,46800.0
FIN-1048-1446,56,CAF,Agriculture,123900.0,28.0,0.176,752.0,1,71.3,Urbain,2023-12-29,0,,,,,,,,,,,,,,,,,46.0,150200.0,78000.0,61.3,MTN,19.0,0,0,0,183.63838836885964,0.6295399515738499,,0.0,61950.0
FIN-1043-1650,28,TCD,Agriculture,212500.0,0.0,0.19,,2,63.3,Peri-urbain,2023-12-29,0,230000.0,230000.0,0.0,0.0,1.0,AfriFin GAB 28,banque,CMR,rembourse,648.0,425.0,0.0,1.0,0.0,0.0,565.0,,,,,,,1,0,0,,,0.0017667844522968198,0.0,70833.33333333333
FIN-1021-1780,42,GAB,Service,138800.0,88.0,0.581,,1,64.4,Urbain,2023-12-29,0,135000.0,135000.0,0.0,0.0,1.0,AllianceFin CAF 9,banque,CMR,rembourse,608.0,659.0,0.0,1.0,0.0,0.0,65.0,,,,,,,1,0,0,,,0.015151515151515152,0.0,69400.0
FIN-1039-1372,38,CMR,Commerce,385600.0,64.0,0.264,577.0,2,50.5,Urbain,2023-12-29,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,128533.33333333333
FIN-1030-1024,54,CMR,Service,324000.0,61.0,0.489,308.0,1,87.3,Urbain,2023-12-29,0,535000.0,535000.0,0.0,0.0,1.0,ProximaCredit GAB 16,microfinance,CMR,rembourse,471.0,1175.0,0.0,1.0,0.0,0.0,265.0,23.0,34400.0,27300.0,72.2,MIXTE,30.0,0,0,0,247.93387616382756,0.08425925925925926,0.0037593984962406013,0.0,162000.0
FIN-1033-1245,49,CAF,Artisanat,228300.0,22.0,0.626,761.0,2,,Urbain,2023-12-29,0,,,,,,,,,,,,,,,,,14.0,240600.0,205900.0,38.7,ORANGE,60.0,0,0,0,159.09081854350717,0.9018834866403854,,0.0,76100.0
FIN-1014-1960,56,CMR,Commerce,154600.0,34.0,0.542,565.0,2,,Rural,2023-12-29,0,80000.0,80000.0,0.0,0.0,1.0,EsperoFin COG 12,banque,TCD,en_cours,491.0,574.0,0.0,0.0,0.0,1.0,756.0,45.0,114100.0,59500.0,79.3,CAMTEL,71.0,0,0,0,339.1396232379732,0.3848641655886158,0.001321003963011889,0.0,51533.333333333336
FIN-1017-1012,42,GNQ,Artisanat,91800.0,61.0,0.113,611.0,1,,Rural,2023-12-29,0,165000.0,82500.0,0.0,0.0,2.0,CapSud COG 28,mobile_money,CMR,en_cours,700.0,258.0,0.0,1.0,0.0,1.0,28.0,41.0,57900.0,48900.0,77.3,MTN,27.0,0,0,0,257.57940863654323,0.5326797385620915,0.034482758620689655,0.0,45900.0
FIN-1044-1302,33,TCD,Agriculture,137300.0,21.0,0.468,639.0,0,,Urbain,2023-12-29,0,1535000.0,511666.6666666667,0.0,0.0,3.0,BarakaCredit CAF 35,banque,CAF,rembourse,684.0,501.0,0.0,2.0,0.0,1.0,35.0,28.0,76000.0,63400.0,87.2,ORANGE,4.0,0,1,0,140.34298596425356,0.46176256372906044,0.027777777777777776,0.0,137300.0
FIN-1002-1704,68,COG,Commerce,49600.0,56.0,0.269,,1,92.9,Rural,2023-12-29,0,,,,,,,,,,,,,,,,,44.0,100100.0,62000.0,53.6,MIXTE,50.0,1,0,0,210.74585391402385,1.25,,0.0,24800.0
FIN-1034-1156,35,TCD,Artisanat,328300.0,75.0,0.255,377.0,3,66.8,Urbain,2023-12-29,0,1065000.0,532500.0,0.0,0.0,2.0,BarakaCredit COG 20,mobile_money,GNQ,en_cours,628.0,1180.0,0.0,1.0,0.0,1.0,260.0,22.0,24300.0,19100.0,72.2,ORANGE,28.0,0,0,0,243.11875892502346,0.0581784952787085,0.0038314176245210726,0.0,82075.0
FIN-1044-1550,62,CMR,Commerce,160400.0,42.0,0.115,511.0,1,,Rural,2023-12-29,0,355000.0,177500.0,0.0,0.0,2.0,MicroFin GAB 14,mobile_money,CAF,rembourse,529.0,507.0,0.0,2.0,0.0,0.0,869.0,,,,,,,0,0,0,,,0.0011494252873563218,0.0,80200.0
FIN-1026-1390,27,TCD,Agriculture,108700.0,45.0,0.241,308.0,1,54.1,Peri-urbain,2023-12-29,0,190000.0,190000.0,0.0,0.0,1.0,NovaMoney GNQ 46,microfinance,CMR,rembourse,594.0,55.0,0.0,1.0,0.0,0.0,265.0,39.0,49900.0,38000.0,73.4,CAMTEL,37.0,0,0,0,266.99882412391673,0.34958601655933763,0.0037593984962406013,0.0,54350.0
FIN-1035-1744,67,CMR,Agriculture,196800.0,58.0,0.269,592.0,2,76.1,Semi-urbain,2023-12-29,0,865000.0,288333.3333333333,0.0,0.0,3.0,SolidaCredit CAF 9,cooperative,CMR,rembourse,611.0,318.0,0.0,2.0,0.0,1.0,83.0,14.0,30300.0,23400.0,78.2,MTN,9.0,0,0,0,180.0621542721344,0.11890243902439024,0.011904761904761904,0.0,65600.0
FIN-1031-1937,68,CAF,Agriculture,202300.0,0.0,0.251,747.0,3,,Urbain,2023-12-29,0,2255000.0,751666.6666666666,0.0,0.0,3.0,FondasFin CMR 31,microfinance,COG,rembourse,537.0,264.0,0.0,3.0,0.0,0.0,43.0,52.0,47600.0,30600.0,74.5,MTN,65.0,0,0,0,312.12927828096866,0.15126050420168066,0.022727272727272728,0.0,50575.0
FIN-1044-1500,70,CMR,Commerce,70600.0,81.0,0.127,663.0,1,,Rural,2023-12-29,0,705000.0,352500.0,0.0,0.0,2.0,CapSud CAF 40,microfinance,CAF,en_cours,577.0,465.0,0.0,1.0,0.0,1.0,288.0,43.0,20200.0,14600.0,24.1,ORANGE,78.0,0,0,0,105.30369324445522,0.20679886685552407,0.0034602076124567475,0.0,35300.0
FIN-1014-1819,25,CMR,Commerce,106900.0,106.0,0.153,,6,52.5,Urbain,2023-12-29,0,225000.0,112500.0,0.0,0.0,2.0,ZenithMicro CMR 4,microfinance,CMR,rembourse,468.0,1056.0,0.0,2.0,0.0,0.0,75.0,39.0,126800.0,85000.0,57.1,ORANGE,15.0,1,0,0,158.3148160398915,0.7951356407857811,0.013157894736842105,0.0,15271.42857142857
FIN-1027-1239,18,CMR,Artisanat,880300.0,9.0,0.148,791.0,1,93.2,Urbain,2023-12-29,0,1710000.0,570000.0,0.0,0.0,3.0,CapSud GNQ 28,cooperative,CMR,rembourse,504.0,694.0,0.0,3.0,0.0,0.0,703.0,53.0,41300.0,35400.0,44.9,ORANGE,20.0,0,0,0,136.69905745378168,0.040213563557877995,0.0014204545454545455,0.0,440150.0
FIN-1022-1150,41,CAF,Commerce,65700.0,6.0,0.189,850.0,0,,Urbain,2023-12-29,0,590000.0,590000.0,0.0,0.0,1.0,CreditPop TCD 38,microfinance,CMR,en_cours,478.0,588.0,0.0,0.0,0.0,1.0,478.0,49.0,98700.0,87100.0,72.9,ORANGE,5.0,0,1,0,130.61926530672523,1.32572298325723,0.0020876826722338203,0.0,65700.0
FIN-1045-1365,57,CMR,Artisanat,123900.0,67.0,0.075,390.0,0,,Rural,2023-12-29,0,1705000.0,852500.0,0.0,0.0,2.0,ProximaCredit GNQ 41,banque,CMR,en_cours,578.0,744.0,0.0,1.0,0.0,1.0,218.0,30.0,80800.0,47000.0,90.5,MTN,42.0,0,1,0,340.3886104702674,0.37933817594834546,0.0045662100456621,0.0,123900.0
FIN-1001-1132,52,CMR,Commerce,241800.0,74.0,0.208,,2,58.1,Peri-urbain,2023-12-29,0,,,,,,,,,,,,,,,,,24.0,57400.0,48300.0,63.1,MTN,49.0,1,0,0,246.84865164251602,0.19975186104218362,,0.0,80600.0
FIN-1037-1159,71,TCD,Elevage,128200.0,77.0,0.261,400.0,1,,Urbain,2023-12-29,0,905000.0,452500.0,0.0,0.0,2.0,NovaMoney GNQ 12,banque,CMR,rembourse,594.0,412.0,0.0,1.0,0.0,1.0,135.0,10.0,123700.0,69300.0,80.4,MTN,32.0,0,0,0,281.119207941905,0.5405616224648986,0.007352941176470588,0.0,64100.0
FIN-1035-1929,50,TCD,Service,504300.0,31.0,0.498,426.0,5,,Rural,2023-12-29,0,225000.0,225000.0,0.0,0.0,1.0,AfriFin GNQ 15,mobile_money,CMR,en_cours,491.0,1051.0,0.0,0.0,0.0,1.0,150.0,,,,,,,0,0,0,,,0.006622516556291391,0.0,84050.0
FIN-1010-1465,71,TCD,Artisanat,47800.0,13.0,0.253,518.0,0,80.5,Rural,2023-12-29,0,1180000.0,236000.0,0.0,0.0,5.0,PretRapide TCD 41,cooperative,GAB,rembourse,471.0,730.0,0.0,5.0,0.0,0.0,3.0,51.0,22200.0,15200.0,76.3,MIXTE,49.0,0,1,0,298.48735531416753,0.3179916317991632,0.25,0.0,47800.0
FIN-1020-1804,30,CMR,Commerce,268300.0,22.0,0.555,376.0,1,24.3,Rural,2023-12-30,0,2945000.0,981666.6666666666,0.0,0.0,3.0,ZenithMicro CAF 35,microfinance,CMR,en_cours,631.0,909.0,0.0,2.0,0.0,1.0,175.0,43.0,53600.0,31400.0,71.3,ORANGE,75.0,0,0,0,308.78128716241537,0.11703317182258666,0.005681818181818182,0.0,134150.0
FIN-1047-1434,30,CMR,Commerce,223000.0,74.0,0.155,,0,78.7,Rural,2023-12-30,0,75000.0,75000.0,0.0,0.0,1.0,FondasFin GNQ 21,microfinance,CMR,rembourse,678.0,268.0,0.0,1.0,0.0,0.0,998.0,8.0,42900.0,35300.0,70.9,MTN,79.0,1,1,0,310.6856883983782,0.15829596412556055,0.001001001001001001,0.0,223000.0
FIN-1031-1974,34,CMR,Commerce,256600.0,45.0,0.186,593.0,1,72.7,Urbain,2023-12-30,0,190000.0,190000.0,0.0,0.0,1.0,CapSud GNQ 23,microfinance,COG,en_cours,532.0,348.0,0.0,0.0,0.0,1.0,1004.0,55.0,87200.0,58500.0,43.0,MTN,24.0,0,0,0,138.41166046933262,0.2279812938425565,0.0009950248756218905,0.0,128300.0
FIN-1035-1436,34,GAB,Artisanat,217000.0,0.0,0.348,569.0,0,,Urbain,2023-12-30,0,680000.0,340000.0,0.0,0.0,2.0,PretRapide GAB 45,microfinance,CMR,rembourse,617.0,1185.0,0.0,2.0,0.0,0.0,682.0,,,,,,,0,1,0,,,0.0014641288433382138,0.0,217000.0
FIN-1008-1154,26,GAB,Commerce,772200.0,55.0,0.418,816.0,1,,Urbain,2023-12-30,0,2480000.0,826666.6666666666,0.0,0.0,3.0,NovaMoney CAF 33,microfinance,GAB,en_cours,483.0,193.0,0.0,2.0,0.0,1.0,536.0,44.0,59200.0,43900.0,72.4,MTN,20.0,0,0,0,220.42342449117584,0.05685055685055685,0.00186219739292365,0.0,386100.0
FIN-1044-1249,23,CMR,Service,158000.0,78.0,0.082,,1,72.2,Urbain,2023-12-30,0,,,,,,,,,,,,,,,,,50.0,55600.0,,93.3,MTN,40.0,1,0,0,346.4762738235119,,,0.0,79000.0
FIN-1030-1510,38,GAB,Commerce,601800.0,50.0,0.261,319.0,0,,Urbain,2023-12-30,0,1325000.0,441666.6666666667,0.0,0.0,3.0,PretRapide GNQ 34,mobile_money,COG,rembourse,658.0,212.0,0.0,3.0,0.0,0.0,41.0,17.0,131200.0,91500.0,79.3,ORANGE,10.0,0,1,0,190.15309513291078,0.15204386839481554,0.023809523809523808,0.0,601800.0
